1.3203 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
156.6482 	EXP 	slider: markerPos = None
156.6482 	EXP 	trial_counter_text: height = 0.025
156.6482 	EXP 	trial_counter_text: height = 0.025
156.6482 	EXP 	trial_counter_text: height = 0.025
156.6482 	EXP 	trial_counter_text: text = 'Trial 34 of 80'
156.6482 	EXP 	sentence_text: autoDraw = True
156.6482 	EXP 	image: autoDraw = True
156.6482 	EXP 	question_text: autoDraw = True
156.6482 	EXP 	slider: autoDraw = True
156.6482 	EXP 	trial_counter_text: autoDraw = True
156.6482 	EXP 	spacebar_text: autoDraw = True
156.7228 	DATA 	Mouse: Left button down, pos=(818,129)
156.7370 	EXP 	slider: markerPos = 1.6041666666666665
156.7539 	EXP 	slider: markerPos = 1.6041666666666665
156.7707 	EXP 	slider: markerPos = 1.6041666666666665
156.7809 	DATA 	Keypress: space
156.7875 	EXP 	slider: markerPos = 1.6041666666666665
156.7898 	DATA 	Mouse:  Left button up, pos=(818,129)
156.8039 	EXP 	slider: markerPos = 1.6041666666666665
156.8605 	DATA 	Mouse: Left button down, pos=(818,129)
156.8870 	EXP 	slider: markerPos = 1.6041666666666665
156.9039 	EXP 	slider: markerPos = 1.6041666666666665
156.9207 	EXP 	slider: markerPos = 1.6041666666666665
156.9369 	EXP 	slider: markerPos = 1.6041666666666665
156.9387 	EXP 	New trial (rep=0, index=34): {'item_no': 55, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '15cs', 'file_path': 'images/pointed_maps_images/15cs.jpeg'}
156.9556 	DATA 	Keypress: space
156.9562 	DATA 	Mouse:  Left button up, pos=(818,129)
156.9643 	EXP 	sentence_text: autoDraw = False
156.9643 	EXP 	image: autoDraw = False
156.9643 	EXP 	question_text: autoDraw = False
156.9643 	EXP 	slider: autoDraw = False
156.9643 	EXP 	trial_counter_text: autoDraw = False
156.9643 	EXP 	spacebar_text: autoDraw = False
156.9643 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
156.9643 	EXP 	image: image = 'images/pointed_maps_images/15cs.jpeg'
156.9643 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
156.9643 	EXP 	slider: markerPos = None
156.9643 	EXP 	slider: markerPos = None
156.9643 	EXP 	trial_counter_text: height = 0.025
156.9643 	EXP 	trial_counter_text: height = 0.025
156.9643 	EXP 	trial_counter_text: height = 0.025
156.9643 	EXP 	trial_counter_text: text = 'Trial 35 of 80'
156.9643 	EXP 	sentence_text: autoDraw = True
156.9643 	EXP 	image: autoDraw = True
156.9643 	EXP 	question_text: autoDraw = True
156.9643 	EXP 	slider: autoDraw = True
156.9643 	EXP 	trial_counter_text: autoDraw = True
156.9643 	EXP 	spacebar_text: autoDraw = True
157.0972 	DATA 	Keypress: space
157.1605 	DATA 	Mouse: Left button down, pos=(818,129)
157.1876 	EXP 	slider: markerPos = 1.6041666666666665
157.2040 	EXP 	slider: markerPos = 1.6041666666666665
157.2209 	EXP 	slider: markerPos = 1.6041666666666665
157.2371 	EXP 	slider: markerPos = 1.6041666666666665
157.2455 	DATA 	Mouse:  Left button up, pos=(818,129)
157.2539 	EXP 	slider: markerPos = 1.6041666666666665
157.2642 	DATA 	Keypress: space
157.2707 	EXP 	slider: markerPos = 1.6041666666666665
157.3239 	DATA 	Mouse: Left button down, pos=(818,129)
157.3370 	EXP 	slider: markerPos = 1.6041666666666665
157.3539 	EXP 	slider: markerPos = 1.6041666666666665
157.3707 	EXP 	slider: markerPos = 1.6041666666666665
157.3871 	EXP 	slider: markerPos = 1.6041666666666665
157.3953 	DATA 	Mouse:  Left button up, pos=(818,129)
157.4039 	EXP 	slider: markerPos = 1.6041666666666665
157.4200 	EXP 	slider: markerPos = 1.6041666666666665
157.4219 	EXP 	New trial (rep=0, index=35): {'item_no': 57, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '17is', 'file_path': 'images/pointed_maps_images/17is.jpeg'}
157.4390 	DATA 	Keypress: space
157.4473 	EXP 	sentence_text: autoDraw = False
157.4473 	EXP 	image: autoDraw = False
157.4473 	EXP 	question_text: autoDraw = False
157.4473 	EXP 	slider: autoDraw = False
157.4473 	EXP 	trial_counter_text: autoDraw = False
157.4473 	EXP 	spacebar_text: autoDraw = False
157.4473 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
157.4473 	EXP 	image: image = 'images/pointed_maps_images/17is.jpeg'
157.4473 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
157.4473 	EXP 	slider: markerPos = None
157.4473 	EXP 	slider: markerPos = None
157.4473 	EXP 	trial_counter_text: height = 0.025
157.4473 	EXP 	trial_counter_text: height = 0.025
157.4473 	EXP 	trial_counter_text: height = 0.025
157.4473 	EXP 	trial_counter_text: text = 'Trial 36 of 80'
157.4473 	EXP 	sentence_text: autoDraw = True
157.4473 	EXP 	image: autoDraw = True
157.4473 	EXP 	question_text: autoDraw = True
157.4473 	EXP 	slider: autoDraw = True
157.4473 	EXP 	trial_counter_text: autoDraw = True
157.4473 	EXP 	spacebar_text: autoDraw = True
157.5067 	DATA 	Mouse: Left button down, pos=(818,129)
157.5209 	EXP 	slider: markerPos = 1.6041666666666665
157.5372 	EXP 	slider: markerPos = 1.6041666666666665
157.5537 	EXP 	slider: markerPos = 1.6041666666666665
157.5708 	EXP 	slider: markerPos = 1.6041666666666665
157.5730 	DATA 	Mouse:  Left button up, pos=(818,129)
157.5870 	EXP 	slider: markerPos = 1.6041666666666665
157.5916 	DATA 	Keypress: space
157.6399 	DATA 	Mouse: Left button down, pos=(818,129)
157.6537 	EXP 	slider: markerPos = 1.6041666666666665
157.6708 	EXP 	slider: markerPos = 1.6041666666666665
157.6871 	EXP 	slider: markerPos = 1.6041666666666665
157.7043 	EXP 	slider: markerPos = 1.6041666666666665
157.7071 	DATA 	Mouse:  Left button up, pos=(818,129)
157.7204 	EXP 	slider: markerPos = 1.6041666666666665
157.7729 	EXP 	New trial (rep=0, index=36): {'item_no': 33, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '13cn', 'file_path': 'images/pointed_maps_images/13cn.jpeg'}
157.7910 	DATA 	Keypress: space
157.7918 	DATA 	Mouse: Left button down, pos=(818,129)
157.8032 	EXP 	sentence_text: autoDraw = False
157.8032 	EXP 	image: autoDraw = False
157.8032 	EXP 	question_text: autoDraw = False
157.8032 	EXP 	slider: autoDraw = False
157.8032 	EXP 	trial_counter_text: autoDraw = False
157.8032 	EXP 	spacebar_text: autoDraw = False
157.8032 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
157.8032 	EXP 	image: image = 'images/pointed_maps_images/13cn.jpeg'
157.8032 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
157.8032 	EXP 	slider: markerPos = None
157.8032 	EXP 	slider: markerPos = None
157.8032 	EXP 	trial_counter_text: height = 0.025
157.8032 	EXP 	trial_counter_text: height = 0.025
157.8032 	EXP 	trial_counter_text: height = 0.025
157.8032 	EXP 	trial_counter_text: text = 'Trial 37 of 80'
157.8032 	EXP 	sentence_text: autoDraw = True
157.8032 	EXP 	image: autoDraw = True
157.8032 	EXP 	question_text: autoDraw = True
157.8032 	EXP 	slider: autoDraw = True
157.8032 	EXP 	trial_counter_text: autoDraw = True
157.8032 	EXP 	spacebar_text: autoDraw = True
157.8032 	EXP 	slider: markerPos = 1.6041666666666665
157.8133 	EXP 	slider: markerPos = 1.6041666666666665
157.8230 	EXP 	slider: markerPos = 1.6041666666666665
157.8372 	EXP 	slider: markerPos = 1.6041666666666665
157.8540 	EXP 	slider: markerPos = 1.6041666666666665
157.8615 	DATA 	Mouse:  Left button up, pos=(818,129)
157.8708 	EXP 	slider: markerPos = 1.6041666666666665
157.8876 	EXP 	slider: markerPos = 1.6041666666666665
157.9387 	EXP 	New trial (rep=0, index=37): {'item_no': 41, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '1is', 'file_path': 'images/pointed_maps_images/1is.jpeg'}
157.9561 	DATA 	Keypress: space
157.9568 	DATA 	Mouse: Left button down, pos=(818,129)
157.9689 	EXP 	sentence_text: autoDraw = False
157.9689 	EXP 	image: autoDraw = False
157.9689 	EXP 	question_text: autoDraw = False
157.9689 	EXP 	slider: autoDraw = False
157.9689 	EXP 	trial_counter_text: autoDraw = False
157.9689 	EXP 	spacebar_text: autoDraw = False
157.9689 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
157.9689 	EXP 	image: image = 'images/pointed_maps_images/1is.jpeg'
157.9689 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
157.9689 	EXP 	slider: markerPos = None
157.9689 	EXP 	slider: markerPos = None
157.9689 	EXP 	trial_counter_text: height = 0.025
157.9689 	EXP 	trial_counter_text: height = 0.025
157.9689 	EXP 	trial_counter_text: height = 0.025
157.9689 	EXP 	trial_counter_text: text = 'Trial 38 of 80'
157.9689 	EXP 	sentence_text: autoDraw = True
157.9689 	EXP 	image: autoDraw = True
157.9689 	EXP 	question_text: autoDraw = True
157.9689 	EXP 	slider: autoDraw = True
157.9689 	EXP 	trial_counter_text: autoDraw = True
157.9689 	EXP 	spacebar_text: autoDraw = True
157.9689 	EXP 	slider: markerPos = 1.6041666666666665
157.9796 	EXP 	slider: markerPos = 1.6041666666666665
157.9895 	EXP 	slider: markerPos = 1.6041666666666665
158.0037 	EXP 	slider: markerPos = 1.6041666666666665
158.0058 	DATA 	Mouse:  Left button up, pos=(818,129)
158.0203 	EXP 	slider: markerPos = 1.6041666666666665
158.0889 	EXP 	New trial (rep=0, index=38): {'item_no': 28, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '8cs', 'file_path': 'images/pointed_maps_images/8cs.jpeg'}
158.1067 	DATA 	Keypress: space
158.1074 	DATA 	Mouse: Left button down, pos=(818,129)
158.1182 	EXP 	sentence_text: autoDraw = False
158.1182 	EXP 	image: autoDraw = False
158.1182 	EXP 	question_text: autoDraw = False
158.1182 	EXP 	slider: autoDraw = False
158.1182 	EXP 	trial_counter_text: autoDraw = False
158.1182 	EXP 	spacebar_text: autoDraw = False
158.1182 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
158.1182 	EXP 	image: image = 'images/pointed_maps_images/8cs.jpeg'
158.1182 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
158.1182 	EXP 	slider: markerPos = None
158.1182 	EXP 	slider: markerPos = None
158.1182 	EXP 	trial_counter_text: height = 0.025
158.1182 	EXP 	trial_counter_text: height = 0.025
158.1182 	EXP 	trial_counter_text: height = 0.025
158.1182 	EXP 	trial_counter_text: text = 'Trial 39 of 80'
158.1182 	EXP 	sentence_text: autoDraw = True
158.1182 	EXP 	image: autoDraw = True
158.1182 	EXP 	question_text: autoDraw = True
158.1182 	EXP 	slider: autoDraw = True
158.1182 	EXP 	trial_counter_text: autoDraw = True
158.1182 	EXP 	spacebar_text: autoDraw = True
158.1182 	EXP 	slider: markerPos = 1.6041666666666665
158.1283 	EXP 	slider: markerPos = 1.6041666666666665
158.1380 	EXP 	slider: markerPos = 1.6041666666666665
158.1534 	EXP 	slider: markerPos = 1.6041666666666665
158.1595 	DATA 	Mouse:  Left button up, pos=(818,129)
158.1701 	EXP 	slider: markerPos = 1.6041666666666665
158.1872 	EXP 	slider: markerPos = 1.6041666666666665
158.2307 	DATA 	Keypress: space
158.2389 	EXP 	New trial (rep=0, index=39): {'item_no': 5, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '5cs', 'file_path': 'images/pointed_maps_images/5cs.jpeg'}
158.2535 	DATA 	Mouse: Left button down, pos=(818,129)
158.2630 	EXP 	sentence_text: autoDraw = False
158.2630 	EXP 	image: autoDraw = False
158.2630 	EXP 	question_text: autoDraw = False
158.2630 	EXP 	slider: autoDraw = False
158.2630 	EXP 	trial_counter_text: autoDraw = False
158.2630 	EXP 	spacebar_text: autoDraw = False
158.2630 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
158.2630 	EXP 	image: image = 'images/pointed_maps_images/5cs.jpeg'
158.2630 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
158.2630 	EXP 	slider: markerPos = None
158.2630 	EXP 	slider: markerPos = None
158.2630 	EXP 	trial_counter_text: height = 0.025
158.2630 	EXP 	trial_counter_text: height = 0.025
158.2630 	EXP 	trial_counter_text: height = 0.025
158.2630 	EXP 	trial_counter_text: text = 'Trial 40 of 80'
158.2630 	EXP 	sentence_text: autoDraw = True
158.2630 	EXP 	image: autoDraw = True
158.2630 	EXP 	question_text: autoDraw = True
158.2630 	EXP 	slider: autoDraw = True
158.2630 	EXP 	trial_counter_text: autoDraw = True
158.2630 	EXP 	spacebar_text: autoDraw = True
158.2630 	EXP 	slider: markerPos = 1.6041666666666665
158.2736 	EXP 	slider: markerPos = 1.6041666666666665
158.2871 	EXP 	slider: markerPos = 1.6041666666666665
158.3037 	EXP 	slider: markerPos = 1.6041666666666665
158.3204 	EXP 	slider: markerPos = 1.6041666666666665
158.3277 	DATA 	Mouse:  Left button up, pos=(818,129)
158.3371 	EXP 	slider: markerPos = 1.6041666666666665
158.3540 	EXP 	slider: markerPos = 1.6041666666666665
158.3893 	EXP 	New trial (rep=0, index=40): {'item_no': 49, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '9is', 'file_path': 'images/pointed_maps_images/9is.jpeg'}
158.4067 	DATA 	Keypress: space
158.4073 	DATA 	Mouse: Left button down, pos=(818,129)
158.4189 	EXP 	sentence_text: autoDraw = False
158.4189 	EXP 	image: autoDraw = False
158.4189 	EXP 	question_text: autoDraw = False
158.4189 	EXP 	slider: autoDraw = False
158.4189 	EXP 	trial_counter_text: autoDraw = False
158.4189 	EXP 	spacebar_text: autoDraw = False
158.4189 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
158.4189 	EXP 	image: image = 'images/pointed_maps_images/9is.jpeg'
158.4189 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
158.4189 	EXP 	slider: markerPos = None
158.4189 	EXP 	slider: markerPos = None
158.4189 	EXP 	trial_counter_text: height = 0.025
158.4189 	EXP 	trial_counter_text: height = 0.025
158.4189 	EXP 	trial_counter_text: height = 0.025
158.4189 	EXP 	trial_counter_text: text = 'Trial 41 of 80'
158.4189 	EXP 	sentence_text: autoDraw = True
158.4189 	EXP 	image: autoDraw = True
158.4189 	EXP 	question_text: autoDraw = True
158.4189 	EXP 	slider: autoDraw = True
158.4189 	EXP 	trial_counter_text: autoDraw = True
158.4189 	EXP 	spacebar_text: autoDraw = True
158.4189 	EXP 	slider: markerPos = 1.6041666666666665
158.4295 	EXP 	slider: markerPos = 1.6041666666666665
158.4391 	EXP 	slider: markerPos = 1.6041666666666665
158.4535 	EXP 	slider: markerPos = 1.6041666666666665
158.4705 	EXP 	slider: markerPos = 1.6041666666666665
158.4785 	DATA 	Mouse:  Left button up, pos=(818,129)
158.4871 	EXP 	slider: markerPos = 1.6041666666666665
158.5041 	EXP 	slider: markerPos = 1.6041666666666665
158.5557 	EXP 	New trial (rep=0, index=41): {'item_no': 61, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '1in', 'file_path': 'images/pointed_maps_images/1in.jpeg'}
158.5728 	DATA 	Keypress: space
158.5734 	DATA 	Mouse: Left button down, pos=(818,129)
158.5855 	EXP 	sentence_text: autoDraw = False
158.5855 	EXP 	image: autoDraw = False
158.5855 	EXP 	question_text: autoDraw = False
158.5855 	EXP 	slider: autoDraw = False
158.5855 	EXP 	trial_counter_text: autoDraw = False
158.5855 	EXP 	spacebar_text: autoDraw = False
158.5855 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
158.5855 	EXP 	image: image = 'images/pointed_maps_images/1in.jpeg'
158.5855 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
158.5855 	EXP 	slider: markerPos = None
158.5855 	EXP 	slider: markerPos = None
158.5855 	EXP 	trial_counter_text: height = 0.025
158.5855 	EXP 	trial_counter_text: height = 0.025
158.5855 	EXP 	trial_counter_text: height = 0.025
158.5855 	EXP 	trial_counter_text: text = 'Trial 42 of 80'
