1.1487 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
837.8776 	EXP 	sentence_text: autoDraw = True
837.8776 	EXP 	image: autoDraw = True
837.8776 	EXP 	question_text: autoDraw = True
837.8776 	EXP 	slider: autoDraw = True
837.8776 	EXP 	trial_counter_text: autoDraw = True
837.8776 	EXP 	spacebar_text: autoDraw = True
837.8776 	EXP 	slider: markerPos = 1.6604166666666667
837.8878 	EXP 	slider: markerPos = 1.6604166666666667
837.8983 	EXP 	slider: markerPos = 1.6604166666666667
837.9123 	EXP 	slider: markerPos = 1.6604166666666667
837.9289 	EXP 	slider: markerPos = 1.6604166666666667
837.9458 	EXP 	slider: markerPos = 1.6604166666666667
837.9541 	DATA 	Mouse:  Left button up, pos=(845,139)
837.9624 	EXP 	slider: markerPos = 1.6604166666666667
837.9788 	EXP 	slider: markerPos = 1.6604166666666667
838.0139 	EXP 	New trial (rep=0, index=66): {'item_no': 42, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '2in', 'file_path': 'images/pointed_maps_images/2in.jpeg'}
838.0318 	DATA 	Keypress: space
838.0325 	DATA 	Mouse: Left button down, pos=(845,139)
838.0440 	EXP 	sentence_text: autoDraw = False
838.0440 	EXP 	image: autoDraw = False
838.0440 	EXP 	question_text: autoDraw = False
838.0440 	EXP 	slider: autoDraw = False
838.0440 	EXP 	trial_counter_text: autoDraw = False
838.0440 	EXP 	spacebar_text: autoDraw = False
838.0440 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
838.0440 	EXP 	image: image = 'images/pointed_maps_images/2in.jpeg'
838.0440 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
838.0440 	EXP 	slider: markerPos = None
838.0440 	EXP 	slider: markerPos = None
838.0440 	EXP 	trial_counter_text: height = 0.025
838.0440 	EXP 	trial_counter_text: height = 0.025
838.0440 	EXP 	trial_counter_text: height = 0.025
838.0440 	EXP 	trial_counter_text: text = 'Trial 67 of 80'
838.0440 	EXP 	sentence_text: autoDraw = True
838.0440 	EXP 	image: autoDraw = True
838.0440 	EXP 	question_text: autoDraw = True
838.0440 	EXP 	slider: autoDraw = True
838.0440 	EXP 	trial_counter_text: autoDraw = True
838.0440 	EXP 	spacebar_text: autoDraw = True
838.0440 	EXP 	slider: markerPos = 1.6604166666666667
838.0547 	EXP 	slider: markerPos = 1.6604166666666667
838.0650 	EXP 	slider: markerPos = 1.6604166666666667
838.0787 	EXP 	slider: markerPos = 1.6604166666666667
838.0954 	EXP 	slider: markerPos = 1.6604166666666667
838.1033 	DATA 	Mouse:  Left button up, pos=(845,139)
838.1125 	EXP 	slider: markerPos = 1.6604166666666667
838.1287 	EXP 	slider: markerPos = 1.6604166666666667
838.1719 	DATA 	Keypress: space
838.1806 	EXP 	New trial (rep=0, index=67): {'item_no': 64, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '4is', 'file_path': 'images/pointed_maps_images/4is.jpeg'}
838.1997 	DATA 	Mouse: Left button down, pos=(845,139)
838.2040 	EXP 	sentence_text: autoDraw = False
838.2040 	EXP 	image: autoDraw = False
838.2040 	EXP 	question_text: autoDraw = False
838.2040 	EXP 	slider: autoDraw = False
838.2040 	EXP 	trial_counter_text: autoDraw = False
838.2040 	EXP 	spacebar_text: autoDraw = False
838.2040 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
838.2040 	EXP 	image: image = 'images/pointed_maps_images/4is.jpeg'
838.2040 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
838.2040 	EXP 	slider: markerPos = None
838.2040 	EXP 	slider: markerPos = None
838.2040 	EXP 	trial_counter_text: height = 0.025
838.2040 	EXP 	trial_counter_text: height = 0.025
838.2040 	EXP 	trial_counter_text: height = 0.025
838.2040 	EXP 	trial_counter_text: text = 'Trial 68 of 80'
838.2040 	EXP 	sentence_text: autoDraw = True
838.2040 	EXP 	image: autoDraw = True
838.2040 	EXP 	question_text: autoDraw = True
838.2040 	EXP 	slider: autoDraw = True
838.2040 	EXP 	trial_counter_text: autoDraw = True
838.2040 	EXP 	spacebar_text: autoDraw = True
838.2139 	EXP 	slider: markerPos = 1.6604166666666667
838.2285 	EXP 	slider: markerPos = 1.6604166666666667
838.2451 	EXP 	slider: markerPos = 1.6604166666666667
838.2623 	EXP 	slider: markerPos = 1.6604166666666667
838.2692 	DATA 	Mouse:  Left button up, pos=(845,139)
838.2787 	EXP 	slider: markerPos = 1.6604166666666667
838.2956 	EXP 	slider: markerPos = 1.6604166666666667
838.3400 	DATA 	Keypress: space
838.3479 	EXP 	New trial (rep=0, index=68): {'item_no': 11, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '11is', 'file_path': 'images/pointed_maps_images/11is.jpeg'}
838.3674 	DATA 	Mouse: Left button down, pos=(845,139)
838.3715 	EXP 	sentence_text: autoDraw = False
838.3715 	EXP 	image: autoDraw = False
838.3715 	EXP 	question_text: autoDraw = False
838.3715 	EXP 	slider: autoDraw = False
838.3715 	EXP 	trial_counter_text: autoDraw = False
838.3715 	EXP 	spacebar_text: autoDraw = False
838.3715 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
838.3715 	EXP 	image: image = 'images/pointed_maps_images/11is.jpeg'
838.3715 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
838.3715 	EXP 	slider: markerPos = None
838.3715 	EXP 	slider: markerPos = None
838.3715 	EXP 	trial_counter_text: height = 0.025
838.3715 	EXP 	trial_counter_text: height = 0.025
838.3715 	EXP 	trial_counter_text: height = 0.025
838.3715 	EXP 	trial_counter_text: text = 'Trial 69 of 80'
838.3715 	EXP 	sentence_text: autoDraw = True
838.3715 	EXP 	image: autoDraw = True
838.3715 	EXP 	question_text: autoDraw = True
838.3715 	EXP 	slider: autoDraw = True
838.3715 	EXP 	trial_counter_text: autoDraw = True
838.3715 	EXP 	spacebar_text: autoDraw = True
838.3817 	EXP 	slider: markerPos = 1.6604166666666667
838.3953 	EXP 	slider: markerPos = 1.6604166666666667
838.4123 	EXP 	slider: markerPos = 1.6604166666666667
838.4288 	EXP 	slider: markerPos = 1.6604166666666667
838.4457 	EXP 	slider: markerPos = 1.6604166666666667
838.4482 	DATA 	Mouse:  Left button up, pos=(845,139)
838.4625 	EXP 	slider: markerPos = 1.6604166666666667
838.5146 	EXP 	New trial (rep=0, index=69): {'item_no': 19, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '19is', 'file_path': 'images/pointed_maps_images/19is.jpeg'}
838.5363 	DATA 	Keypress: space
838.5370 	DATA 	Mouse: Left button down, pos=(845,139)
838.5473 	EXP 	sentence_text: autoDraw = False
838.5473 	EXP 	image: autoDraw = False
838.5473 	EXP 	question_text: autoDraw = False
838.5473 	EXP 	slider: autoDraw = False
838.5473 	EXP 	trial_counter_text: autoDraw = False
838.5473 	EXP 	spacebar_text: autoDraw = False
838.5473 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
838.5473 	EXP 	image: image = 'images/pointed_maps_images/19is.jpeg'
838.5473 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
838.5473 	EXP 	slider: markerPos = None
838.5473 	EXP 	slider: markerPos = None
838.5473 	EXP 	trial_counter_text: height = 0.025
838.5473 	EXP 	trial_counter_text: height = 0.025
838.5473 	EXP 	trial_counter_text: height = 0.025
838.5473 	EXP 	trial_counter_text: text = 'Trial 70 of 80'
838.5473 	EXP 	sentence_text: autoDraw = True
838.5473 	EXP 	image: autoDraw = True
838.5473 	EXP 	question_text: autoDraw = True
838.5473 	EXP 	slider: autoDraw = True
838.5473 	EXP 	trial_counter_text: autoDraw = True
838.5473 	EXP 	spacebar_text: autoDraw = True
838.5473 	EXP 	slider: markerPos = 1.6604166666666667
838.5623 	EXP 	slider: markerPos = 1.6604166666666667
838.5786 	EXP 	slider: markerPos = 1.6604166666666667
838.5957 	EXP 	slider: markerPos = 1.6604166666666667
838.6124 	EXP 	slider: markerPos = 1.6604166666666667
838.6146 	DATA 	Mouse:  Left button up, pos=(845,139)
838.6286 	EXP 	slider: markerPos = 1.6604166666666667
838.6808 	EXP 	New trial (rep=0, index=70): {'item_no': 20, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '20in', 'file_path': 'images/pointed_maps_images/20in.jpeg'}
838.6994 	DATA 	Keypress: space
838.7106 	EXP 	sentence_text: autoDraw = False
838.7106 	EXP 	image: autoDraw = False
838.7106 	EXP 	question_text: autoDraw = False
838.7106 	EXP 	slider: autoDraw = False
838.7106 	EXP 	trial_counter_text: autoDraw = False
838.7106 	EXP 	spacebar_text: autoDraw = False
838.7106 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
838.7106 	EXP 	image: image = 'images/pointed_maps_images/20in.jpeg'
838.7106 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
838.7106 	EXP 	slider: markerPos = None
838.7106 	EXP 	slider: markerPos = None
838.7106 	EXP 	trial_counter_text: height = 0.025
838.7106 	EXP 	trial_counter_text: height = 0.025
838.7106 	EXP 	trial_counter_text: height = 0.025
838.7106 	EXP 	trial_counter_text: text = 'Trial 71 of 80'
838.7106 	EXP 	sentence_text: autoDraw = True
838.7106 	EXP 	image: autoDraw = True
838.7106 	EXP 	question_text: autoDraw = True
838.7106 	EXP 	slider: autoDraw = True
838.7106 	EXP 	trial_counter_text: autoDraw = True
838.7106 	EXP 	spacebar_text: autoDraw = True
838.7170 	DATA 	Mouse: Left button down, pos=(845,139)
838.7328 	EXP 	slider: markerPos = 1.6604166666666667
838.7450 	EXP 	slider: markerPos = 1.6604166666666667
838.7623 	EXP 	slider: markerPos = 1.6604166666666667
838.7792 	EXP 	slider: markerPos = 1.6604166666666667
838.7959 	EXP 	slider: markerPos = 1.6604166666666667
838.7987 	DATA 	Mouse:  Left button up, pos=(845,139)
838.8122 	EXP 	slider: markerPos = 1.6604166666666667
838.8400 	DATA 	Keypress: space
838.8476 	EXP 	New trial (rep=0, index=71): {'item_no': 55, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '15cs', 'file_path': 'images/pointed_maps_images/15cs.jpeg'}
838.8690 	EXP 	sentence_text: autoDraw = False
838.8690 	EXP 	image: autoDraw = False
838.8690 	EXP 	question_text: autoDraw = False
838.8690 	EXP 	slider: autoDraw = False
838.8690 	EXP 	trial_counter_text: autoDraw = False
838.8690 	EXP 	spacebar_text: autoDraw = False
838.8690 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
838.8690 	EXP 	image: image = 'images/pointed_maps_images/15cs.jpeg'
838.8690 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
838.8690 	EXP 	slider: markerPos = None
838.8690 	EXP 	slider: markerPos = None
838.8690 	EXP 	trial_counter_text: height = 0.025
838.8690 	EXP 	trial_counter_text: height = 0.025
838.8690 	EXP 	trial_counter_text: height = 0.025
838.8690 	EXP 	trial_counter_text: text = 'Trial 72 of 80'
838.8690 	EXP 	sentence_text: autoDraw = True
838.8690 	EXP 	image: autoDraw = True
838.8690 	EXP 	question_text: autoDraw = True
838.8690 	EXP 	slider: autoDraw = True
838.8690 	EXP 	trial_counter_text: autoDraw = True
838.8690 	EXP 	spacebar_text: autoDraw = True
838.8840 	DATA 	Mouse: Left button down, pos=(845,139)
838.9122 	EXP 	slider: markerPos = 1.6604166666666667
838.9287 	EXP 	slider: markerPos = 1.6604166666666667
838.9455 	EXP 	slider: markerPos = 1.6604166666666667
838.9624 	EXP 	slider: markerPos = 1.6604166666666667
838.9702 	DATA 	Mouse:  Left button up, pos=(845,139)
838.9789 	EXP 	slider: markerPos = 1.6604166666666667
838.9955 	EXP 	slider: markerPos = 1.6604166666666667
839.0051 	DATA 	Keypress: space
839.0646 	DATA 	Mouse: Left button down, pos=(845,139)
839.0785 	EXP 	slider: markerPos = 1.6604166666666667
839.0955 	EXP 	slider: markerPos = 1.6604166666666667
839.1126 	EXP 	slider: markerPos = 1.6604166666666667
839.1290 	EXP 	slider: markerPos = 1.6604166666666667
839.1456 	EXP 	slider: markerPos = 1.6604166666666667
839.1483 	DATA 	Mouse:  Left button up, pos=(845,139)
839.1624 	EXP 	slider: markerPos = 1.6604166666666667
839.1808 	EXP 	New trial (rep=0, index=72): {'item_no': 23, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '3in', 'file_path': 'images/pointed_maps_images/3in.jpeg'}
839.2027 	DATA 	Keypress: space
839.2128 	EXP 	sentence_text: autoDraw = False
839.2128 	EXP 	image: autoDraw = False
839.2128 	EXP 	question_text: autoDraw = False
839.2128 	EXP 	slider: autoDraw = False
839.2128 	EXP 	trial_counter_text: autoDraw = False
839.2128 	EXP 	spacebar_text: autoDraw = False
839.2128 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
839.2128 	EXP 	image: image = 'images/pointed_maps_images/3in.jpeg'
839.2128 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
839.2128 	EXP 	slider: markerPos = None
839.2128 	EXP 	slider: markerPos = None
839.2128 	EXP 	trial_counter_text: height = 0.025
839.2128 	EXP 	trial_counter_text: height = 0.025
839.2128 	EXP 	trial_counter_text: height = 0.025
839.2128 	EXP 	trial_counter_text: text = 'Trial 73 of 80'
839.2128 	EXP 	sentence_text: autoDraw = True
839.2128 	EXP 	image: autoDraw = True
839.2128 	EXP 	question_text: autoDraw = True
839.2128 	EXP 	slider: autoDraw = True
839.2128 	EXP 	trial_counter_text: autoDraw = True
839.2128 	EXP 	spacebar_text: autoDraw = True
839.2331 	DATA 	Mouse: Left button down, pos=(845,139)
839.2454 	EXP 	slider: markerPos = 1.6604166666666667
839.2623 	EXP 	slider: markerPos = 1.6604166666666667
839.2792 	EXP 	slider: markerPos = 1.6604166666666667
839.2956 	EXP 	slider: markerPos = 1.6604166666666667
839.3038 	DATA 	Mouse:  Left button up, pos=(845,139)
839.3120 	EXP 	slider: markerPos = 1.6604166666666667
839.3289 	EXP 	slider: markerPos = 1.6604166666666667
839.3565 	DATA 	Keypress: space
839.3647 	EXP 	New trial (rep=0, index=73): {'item_no': 39, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '19in', 'file_path': 'images/pointed_maps_images/19in.jpeg'}
839.3883 	EXP 	sentence_text: autoDraw = False
839.3883 	EXP 	image: autoDraw = False
839.3883 	EXP 	question_text: autoDraw = False
839.3883 	EXP 	slider: autoDraw = False
839.3883 	EXP 	trial_counter_text: autoDraw = False
839.3883 	EXP 	spacebar_text: autoDraw = False
839.3883 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
839.3883 	EXP 	image: image = 'images/pointed_maps_images/19in.jpeg'
839.3883 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
839.3883 	EXP 	slider: markerPos = None
839.3883 	EXP 	slider: markerPos = None
839.3883 	EXP 	trial_counter_text: height = 0.025
839.3883 	EXP 	trial_counter_text: height = 0.025
839.3883 	EXP 	trial_counter_text: height = 0.025
839.3883 	EXP 	trial_counter_text: text = 'Trial 74 of 80'
839.3883 	EXP 	sentence_text: autoDraw = True
839.3883 	EXP 	image: autoDraw = True
839.3883 	EXP 	question_text: autoDraw = True
839.3883 	EXP 	slider: autoDraw = True
839.3883 	EXP 	trial_counter_text: autoDraw = True
839.3883 	EXP 	spacebar_text: autoDraw = True
839.3988 	DATA 	Mouse: Left button down, pos=(845,139)
839.4123 	EXP 	slider: markerPos = 1.6604166666666667
839.4292 	EXP 	slider: markerPos = 1.6604166666666667
839.4455 	EXP 	slider: markerPos = 1.6604166666666667
839.4621 	EXP 	slider: markerPos = 1.6604166666666667
839.4793 	EXP 	slider: markerPos = 1.6604166666666667
839.4819 	DATA 	Mouse:  Left button up, pos=(845,139)
839.4958 	EXP 	slider: markerPos = 1.6604166666666667
839.7486 	DATA 	Mouse: Left button down, pos=(845,139)
839.7621 	EXP 	slider: markerPos = 1.6604166666666667
839.7791 	EXP 	slider: markerPos = 1.6604166666666667
839.7958 	EXP 	slider: markerPos = 1.6604166666666667
839.8123 	EXP 	slider: markerPos = 1.6604166666666667
839.8293 	EXP 	slider: markerPos = 1.6604166666666667
839.8452 	EXP 	slider: markerPos = 1.6604166666666667
