info_sheet_loop.thisIndex,expName,file_name,textbox.text,genderResp2.text,__participant,spacebar_continue.rt,spacebar_continue_3.keys,sentence,q5_slider.response,mouse_3.x,spacebar_continue.keys,genderResp1.response,info_sheet_loop.thisRepN,next_slide_key.keys,arrow_posx,consent_loop.thisTrialN,mouse_3.leftButton,OS,q4_slider.response,instruction,spacebar_continue_7.keys,trials.thisN,spacebar_continue_7.rt,slide_text,mouse_3.midButton,frameRate,arrow_posy,scale_slider.response,trials.ran,consent_loop.thisRepN,edu_slider.response,next_slide_key.rt,consent_item,psychopyVersion,consent_loop.ran,participant,info_sheet_loop.thisN,instructions_loop.ran,spacebar_continue_3.rt,consent_key.rt,q2_slider.response,info_sheet_loop.thisTrialN,item_no,mouse_3.clicked_name,q1_slider.response,trials.thisIndex,consent_key.keys,info_sheet_loop.ran,q3_slider.response,mouse_3.y,date,mouse_3.rightButton,instructions_loop.thisN,__datetime,trials.thisRepN,slider.response,instructions_loop.thisIndex,correct_option,consent_loop.thisIndex,triangle_pos,__session,granularity,genderResp1.rt,instructions_loop.thisTrialN,slider.rt,question,file_path,ageResp.text,total_duration,__experimentName,consent_loop.thisN,trials.thisTrialN,instructions_loop.thisRepN
﻿,BZ,12cs,,,PARTICIPANT,0.4040000000000248,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,25,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,32,,,31,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.1686836242675782,,NA,,,SESSION,0,,,2.9817000000029736,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/12cs.jpeg,,,3rd_year_experiment,,25,
﻿,BZ,8cn,,,PARTICIPANT,2.7649999999999864,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,26,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,48,,,47,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.5638949076334634,,NA,,,SESSION,0,,,5.629299999997016,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8cn.jpeg,,,3rd_year_experiment,,26,
﻿,BZ,4cn,,,PARTICIPANT,0.1746000000089225,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,27,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,44,,,43,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9961418151855468,,NA,,,SESSION,0,,,2.0465999999940436,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4cn.jpeg,,,3rd_year_experiment,,27,
﻿,BZ,19cn,,,PARTICIPANT,3.814799999997007,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,28,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,79,,,78,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0091451009114583,,NA,,,SESSION,0,,,5.862900000005936,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19cn.jpeg,,,3rd_year_experiment,,28,
﻿,BZ,2cs,,,PARTICIPANT,0.06609999999403726,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,29,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,62,,,61,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9776678721110026,,NA,,,SESSION,0,,,2.046999999999997,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2cs.jpeg,,,3rd_year_experiment,,29,
﻿,BZ,16in,,,PARTICIPANT,0.05820000000298364,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,30,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,16,,,15,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.656489054361979,,NA,,,SESSION,0,,,1.3138999999910652,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16in.jpeg,,,3rd_year_experiment,,30,
﻿,BZ,5cs,,,PARTICIPANT,0.22210000000893615,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,31,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,5,,,4,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.7753189086914063,,NA,,,SESSION,0,,,1.3641999999880738,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5cs.jpeg,,,3rd_year_experiment,,31,
﻿,BZ,12cn,,,PARTICIPANT,0.6746999999880643,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,32,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,52,,,51,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.2361400604248047,,NA,,,SESSION,0,,,1.6969999999999743,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/12cn.jpeg,,,3rd_year_experiment,,32,
﻿,BZ,19in,,,PARTICIPANT,0.3710000000000093,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,33,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,39,,,38,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9620830535888671,,NA,,,SESSION,0,,,1.3934999999999889,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19in.jpeg,,,3rd_year_experiment,,33,
﻿,BZ,1cn,,,PARTICIPANT,0.1875,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,34,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,21,,,20,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9752376556396485,,NA,,,SESSION,0,,,0.8633000000119182,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1cn.jpeg,,,3rd_year_experiment,,34,
﻿,BZ,4is,,,PARTICIPANT,0.21879999999700317,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,35,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,64,,,63,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9924498240152995,,NA,,,SESSION,0,,,2.446599999994021,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4is.jpeg,,,3rd_year_experiment,,35,
﻿,BZ,10cs,,,PARTICIPANT,0.20770000000297273,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,36,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,70,,,69,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9978646596272787,,NA,,,SESSION,0,,,1.8756000000089443,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10cs.jpeg,,,3rd_year_experiment,,36,
﻿,BZ,8cs,,,PARTICIPANT,0.4502999999970143,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,37,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,28,,,27,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.6342838287353516,,NA,,,SESSION,0,,,2.080999999999989,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8cs.jpeg,,,3rd_year_experiment,,37,
﻿,BZ,9cn,,,PARTICIPANT,0.11970000000297887,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,38,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,29,,,28,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.5809213002522786,,NA,,,SESSION,0,,,1.7302999999970154,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9cn.jpeg,,,3rd_year_experiment,,38,
﻿,BZ,5cn,,,PARTICIPANT,0.44990000000595387,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,39,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,25,,,24,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.6602244059244793,,NA,,,SESSION,0,,,2.179099999994037,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5cn.jpeg,,,3rd_year_experiment,,39,
﻿,BZ,18cs,,,PARTICIPANT,0.07410000000894001,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,40,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,78,,,77,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0836207071940105,,NA,,,SESSION,0,,,1.7306000000089625,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/18cs.jpeg,,,3rd_year_experiment,,40,
﻿,BZ,10is,,,PARTICIPANT,0.17440000000596,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,41,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,30,,,29,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.982239278157552,,NA,,,SESSION,0,,,2.0810000000000173,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10is.jpeg,,,3rd_year_experiment,,41,
﻿,BZ,15in,,,PARTICIPANT,0.10529999999701545,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,42,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,35,,,34,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9761280059814452,,NA,,,SESSION,0,,,2.796300000011911,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15in.jpeg,,,3rd_year_experiment,,42,
﻿,BZ,15is,,,PARTICIPANT,0.7842999999970175,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,43,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,15,,,14,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0130758921305338,,NA,,,SESSION,0,,,3.429700000002981,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15is.jpeg,,,3rd_year_experiment,,43,
﻿,BZ,20cn,,,PARTICIPANT,0.23260000000891523,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,44,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,60,,,59,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0091283162434896,,NA,,,SESSION,0,,,7.529900000005966,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/20cn.jpeg,,,3rd_year_experiment,,44,
﻿,BZ,14in,,,PARTICIPANT,0.2074999999999818,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,45,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,54,,,53,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.5188412984212238,,NA,,,SESSION,0,,,1.5769999999999982,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14in.jpeg,,,3rd_year_experiment,,45,
﻿,BZ,17in,,,PARTICIPANT,0.02379999999700999,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,46,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,77,,,76,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.98284912109375,,NA,,,SESSION,0,,,2.4625000000000057,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17in.jpeg,,,3rd_year_experiment,,46,
﻿,BZ,10cn,,,PARTICIPANT,0.11540000000596251,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,47,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,10,,,9,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.821737289428711,,NA,,,SESSION,0,,,1.1299999999999955,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10cn.jpeg,,,3rd_year_experiment,,47,
﻿,BZ,6in,,,PARTICIPANT,0.10550000000000637,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,48,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,46,,,45,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.024044672648112,,NA,,,SESSION,0,,,1.3968999999910636,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6in.jpeg,,,3rd_year_experiment,,48,
﻿,BZ,4in,,,PARTICIPANT,0.21770000000296363,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,49,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,4,,,3,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.024044672648112,,NA,,,SESSION,0,,,0.928100000008925,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4in.jpeg,,,3rd_year_experiment,,49,
﻿,BZ,18is,,,PARTICIPANT,0.11549999999999727,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,50,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,38,,,37,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.3916576385498047,,NA,,,SESSION,0,,,3.3637999999970134,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/18is.jpeg,,,3rd_year_experiment,,50,
﻿,BZ,13cn,,,PARTICIPANT,0.6389000000059752,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,51,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,33,,,32,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.002541987101237,,NA,,,SESSION,0,,,4.447799999997017,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13cn.jpeg,,,3rd_year_experiment,,51,
﻿,BZ,4cs,,,PARTICIPANT,0.21939999999108295,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,52,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,24,,,23,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.4487492879231771,,NA,,,SESSION,0,,,1.260900000005961,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4cs.jpeg,,,3rd_year_experiment,,52,
﻿,BZ,15cn,,,PARTICIPANT,0.670700000002995,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,53,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,75,,,74,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.010951614379883,,NA,,,SESSION,0,,,3.0117000000029748,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15cn.jpeg,,,3rd_year_experiment,,53,
﻿,BZ,2is,,,PARTICIPANT,1.10120000000299,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,54,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,22,,,21,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.982230504353841,,NA,,,SESSION,0,,,2.5275000000000034,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2is.jpeg,,,3rd_year_experiment,,54,
﻿,BZ,18in,,,PARTICIPANT,0.15900000000002024,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,55,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,58,,,57,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.5471477508544922,,NA,,,SESSION,0,,,2.2807000000029802,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/18in.jpeg,,,3rd_year_experiment,,55,
﻿,BZ,10in,,,PARTICIPANT,1.4666999999880659,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,56,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,50,,,49,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0190582275390625,,NA,,,SESSION,0,,,3.396599999994038,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10in.jpeg,,,3rd_year_experiment,,56,
﻿,BZ,1is,,,PARTICIPANT,0.30259999999401543,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,57,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,41,,,40,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9880293528238933,,NA,,,SESSION,0,,,3.5117000000029748,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1is.jpeg,,,3rd_year_experiment,,57,
﻿,BZ,9is,,,PARTICIPANT,0.282600000008955,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,58,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,49,,,48,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.62526372273763,,NA,,,SESSION,0,,,2.461500000000001,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9is.jpeg,,,3rd_year_experiment,,58,
﻿,BZ,5is,,,PARTICIPANT,0.5160000000000196,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,59,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,45,,,44,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.588507843017578,,NA,,,SESSION,0,,,3.2287999999970225,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5is.jpeg,,,3rd_year_experiment,,59,
﻿,BZ,8in,,,PARTICIPANT,0.08629999999700999,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,60,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,8,,,7,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0230292002360026,,NA,,,SESSION,0,,,2.794800000011918,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8in.jpeg,,,3rd_year_experiment,,60,
﻿,BZ,19is,,,PARTICIPANT,0.1686000000089507,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,61,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,19,,,18,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0007863362630207,,NA,,,SESSION,0,,,3.6425999999940473,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19is.jpeg,,,3rd_year_experiment,,61,
﻿,BZ,16cn,,,PARTICIPANT,0.1381000000089614,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,62,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,56,,,55,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.1544620513916015,,NA,,,SESSION,0,,,1.4133000000119296,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16cn.jpeg,,,3rd_year_experiment,,62,
﻿,BZ,7cs,,,PARTICIPANT,0.06839999999101565,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,63,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,47,,,46,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9865276336669921,,NA,,,SESSION,0,,,2.1454000000059636,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7cs.jpeg,,,3rd_year_experiment,,63,
﻿,BZ,6cs,,,PARTICIPANT,0.05579999999702068,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,64,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,66,,,65,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.6823851267496743,,NA,,,SESSION,0,,,1.0279999999999632,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6cs.jpeg,,,3rd_year_experiment,,64,
﻿,BZ,14cs,,,PARTICIPANT,0.05409999999403681,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,65,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,74,,,73,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.1104993184407552,,NA,,,SESSION,0,,,3.293599999994001,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14cs.jpeg,,,3rd_year_experiment,,65,
﻿,BZ,1in,,,PARTICIPANT,0.1019000000059691,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,66,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,61,,,60,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0115128835042317,,NA,,,SESSION,0,,,1.4288999999910743,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1in.jpeg,,,3rd_year_experiment,,66,
﻿,BZ,16is,,,PARTICIPANT,1.5994999999999777,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,67,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,76,,,75,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.440744145711263,,NA,,,SESSION,0,,,3.262599999994052,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16is.jpeg,,,3rd_year_experiment,,67,
﻿,BZ,5in,,,PARTICIPANT,0.06420000000298387,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,68,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,65,,,64,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.0661715189615886,,NA,,,SESSION,0,,,1.9272999999970466,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5in.jpeg,,,3rd_year_experiment,,68,
﻿,BZ,13in,,,PARTICIPANT,2.275799999996991,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,69,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,73,,,72,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.577725601196289,,NA,,,SESSION,0,,,5.1452999999970075,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13in.jpeg,,,3rd_year_experiment,,69,
﻿,BZ,8is,,,PARTICIPANT,0.30000000000001137,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,70,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,68,,,67,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.5939018249511718,,NA,,,SESSION,0,,,4.429200000002993,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8is.jpeg,,,3rd_year_experiment,,70,
﻿,BZ,1cs,,,PARTICIPANT,0.14129999999704523,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,71,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,1,,,0,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9828446706136067,,NA,,,SESSION,0,,,3.41220000000294,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1cs.jpeg,,,3rd_year_experiment,,71,
﻿,BZ,13is,,,PARTICIPANT,0.37179999999699476,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,72,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,53,,,52,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.2619055430094401,,NA,,,SESSION,0,,,5.7760000000000105,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13is.jpeg,,,3rd_year_experiment,,72,
﻿,BZ,15cs,,,PARTICIPANT,0.16979999999699658,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,73,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,55,,,54,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.005253219604492,,NA,,,SESSION,0,,,4.059600000008913,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15cs.jpeg,,,3rd_year_experiment,,73,
﻿,BZ,7in,,,PARTICIPANT,0.19969999998812682,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,74,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,27,,,26,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.006294886271159,,NA,,,SESSION,0,,,0.9119000000059714,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7in.jpeg,,,3rd_year_experiment,,74,
﻿,BZ,6is,,,PARTICIPANT,0.5894000000059236,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,75,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,26,,,25,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9934365590413412,,NA,,,SESSION,0,,,2.5937000000029684,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6is.jpeg,,,3rd_year_experiment,,75,
﻿,BZ,14is,,,PARTICIPANT,0.13450000000000273,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,76,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,34,,,33,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.1627091725667318,,NA,,,SESSION,0,,,1.509999999999991,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14is.jpeg,,,3rd_year_experiment,,76,
﻿,BZ,11cs,,,PARTICIPANT,0.12689999999111023,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,77,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,51,,,50,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.011850357055664,,NA,,,SESSION,0,,,2.4087999999970293,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/11cs.jpeg,,,3rd_year_experiment,,77,
﻿,BZ,13cs,,,PARTICIPANT,0.6229999999999905,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,78,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,13,,,12,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.395471700032552,,NA,,,SESSION,0,,,2.4127000000029852,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13cs.jpeg,,,3rd_year_experiment,,78,
﻿,BZ,7is,,,PARTICIPANT,0.6599000000059618,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,MacIntel,,,,79,,,,60.002400096003235,,,1,,,,,2022.2.4,,test,,,,,,,7,,,6,,,,,2023-03-30_19h52.35.067,,,2023-03-30_19h52.28.727,0,1.9876121520996093,,NA,,,SESSION,0,,,2.529299999997022,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7is.jpeg,,,3rd_year_experiment,,79,
